"rel","date","n","sif","nirvr","phif","clim_n","sif.clim","nirvr.clim","phif.clim","sif_anom","nirvr_anom","phif_anom","window"
-14,2020-12-16,0,NA,NA,NA,24,0.26411063452299,35.554005087667,0.006938609431799,NA,NA,NA,"baseline"
-13,2020-12-17,138,0.416119086070229,45.3327524139039,0.00891486332451086,23,0.267692414075718,35.8913818945096,0.00698593592946074,0.148426671994512,9.44137051939433,0.00192892739505012,"baseline"
-12,2020-12-18,156,0.510390765869465,50.2616104733823,0.0100103471623556,23,0.271352971850894,36.4661419495981,0.00695761088462103,0.239037794018571,13.7954685237841,0.00305273627773457,"baseline"
-11,2020-12-19,397,0.28487692301083,36.7341177737001,0.00770589616899186,22,0.295923112804448,37.3876417600991,0.00751180837145347,-0.0110461897936175,-0.653523986399044,0.000194087797538391,"baseline"
-10,2020-12-20,125,0.221252672225237,37.5102803193152,0.00570322990183008,22,0.292024699492734,37.4606609893439,0.00742923943518865,-0.0707720272674974,0.0496193299713354,-0.00172600953335857,"baseline"
-9,2020-12-21,36,0.417230905344089,41.4047331575045,0.0101257932794224,21,0.296196379526499,37.911496095851,0.00745867090874815,0.12103452581759,3.4932370616535,0.00266712237067421,"baseline"
-8,2020-12-22,242,0.575273330706318,52.294442927498,0.0108856594840812,21,0.302934429871767,38.3120430104598,0.00755889319917557,0.272338900834551,13.9823999170383,0.00332676628490562,"baseline"
-7,2020-12-23,870,0.62595088871774,55.4331312055665,0.0111895813915912,21,0.31700789778203,38.7147535933033,0.0078299550310088,0.30894299093571,16.7183776122632,0.00335962636058238,"pre7"
-6,2020-12-24,1288,0.402839625667692,44.7531902037426,0.00891557698809487,22,0.342527944093649,39.6795319343671,0.00826300946979545,0.0603116815740431,5.07365826937546,0.00065256751829942,"pre7"
-5,2020-12-25,48,0.414673331969728,44.1075355713059,0.00946050751156632,23,0.353015184946535,39.960427788097,0.00845209905732297,0.0616581470231926,4.14710778320894,0.00100840845424335,"pre7"
-4,2020-12-26,0,NA,NA,NA,24,0.363375823999347,40.6719392104931,0.00854338281942545,NA,NA,NA,"pre7"
-3,2020-12-27,28,0.623690976628235,59.0136781275867,0.0106120928732964,24,0.370811620938507,41.612126736839,0.00849953518677832,0.252879355689728,17.4015513907478,0.00211255768651811,"pre7"
-2,2020-12-28,766,0.623162375228095,56.4789331758445,0.0109033930337877,23,0.371739615934247,41.466516565504,0.00857869258389484,0.251422759293848,15.0124166103404,0.00232470044989283,"pre7"
-1,2020-12-29,1570,0.485663086547261,52.4579278055971,0.00896830984095669,23,0.376867266343141,42.2132355434715,0.00856024060555405,0.10879582020412,10.2446922621255,0.000408069235402641,"pre7"
0,2020-12-30,348,0.281035281667598,40.0863654963198,0.0067723423097489,23,0.381302139978514,42.6038964595512,0.00857436155387416,-0.100266858310916,-2.51753096323139,-0.00180201924412526,"acute"
1,2020-12-31,167,0.472686609420591,46.2480393695142,0.0102313288431827,22,0.383400142297122,42.9155600327538,0.00853718461170578,0.0892864671234686,3.33247933676039,0.00169414423147692,"acute"
2,2021-01-01,0,NA,NA,NA,13,0.421284103625523,47.4095398626602,0.00856478535775013,NA,NA,NA,"acute"
3,2021-01-02,0,NA,NA,NA,12,0.384826299074,44.7231216951272,0.00841107103537702,NA,NA,NA,"acute"
4,2021-01-03,0,NA,NA,NA,11,0.382455541761651,45.0000477893046,0.00838434357687696,NA,NA,NA,"acute"
5,2021-01-04,0,NA,NA,NA,10,0.402297510229546,46.4692203943953,0.00858238678601208,NA,NA,NA,"acute"
6,2021-01-05,0,NA,NA,NA,9,0.409525385682477,48.0563312862838,0.00851165448208489,NA,NA,NA,"acute"
7,2021-01-06,0,NA,NA,NA,9,0.408342188332136,48.3317140152016,0.00840578916147259,NA,NA,NA,"early"
