"dSIF","wind_stress","ante_moist","acute_rain"
-0.128928744365641,0.198562981163738,715.602046251297,19.0915858894587
0.053148260244884,0.202791897211153,617.455145359039,13.5036702156067
-0.0884785532403668,0.206808245772748,669.875452160835,12.8484960794449
0.191904026324681,0.215769887929865,695.84553283453,24.5961380004883
-0.141099123105276,0.220072988109668,735.683569297194,21.9723663330078
0.0682818996957262,0.197773427022462,764.594458833337,39.874830186367
0.0944320480576476,0.23038943264549,726.482874676585,28.7015686035156
0.0835019605574991,0.241568724293506,715.172303929925,41.3890495300293
-0.193403430725006,0.246938048664713,748.060287505388,39.7454223632812
-0.111466067974635,0.204396905419583,736.040676489472,72.2713241577148
-0.0635611990539909,0.253686335433208,714.77270051837,59.2425708770752
0.0120110035490314,0.260033266693316,754.83474868536,50.5731964111328
-0.0330586846370181,0.242311559803072,620.936609208584,35.5768098831177
0.0621497981797973,0.274367798937951,683.262312948704,51.7706356048584
-0.102887042308716,0.290058170764798,649.282503500581,61.4985160827637
-0.234960767571994,0.298421194995503,681.912597447634,71.4505462646484
0.11092867658052,0.262834044071307,619.094786286354,51.4058108329773
-0.020705752847792,0.31746261298608,649.804948881269,63.3136291503906
0.0720258474897662,0.261377345107154,584.815859757364,50.7590434551239
0.0700738512527267,0.273453854666536,618.249481484294,47.30335688591
0.00354854594184154,0.312590735942346,526.100816637278,24.5106639862061
0.128315965646565,0.325856497765412,523.987605318427,34.6972064971924
0.107505008633069,0.338560112224752,587.530271023512,40.3466129302979
0.102542343790464,0.270441704415423,597.227000534534,54.8248651027679
-0.033200573866435,0.284075258975138,615.019528985023,48.1202092170715
0.03101169174426,0.329814210289134,576.419388324022,44.8734693527222
0.0954486139666358,0.361838729689197,587.471491903067,47.9296350479126
0.03473194097989,0.294431136218774,616.04948887229,57.8983514308929
-0.212963175718852,0.423347885418552,603.569634824991,68.0074138641357
-0.12734458739049,0.443247966662821,586.511147908866,68.825756072998
-0.0845477125991067,0.491539345121559,564.678860932589,66.4663619995117
-0.241475802512087,0.491539262694233,584.610618770123,75.8463859558105
0.0156063496904606,0.551475103307822,549.476187109947,62.9076805114746
-0.0464458971801012,0.551474971408413,606.357828855515,85.0954704284668
0.0806291549526401,0.305444240295596,663.061747029424,81.4906447827816
0.150239921250408,0.324340668186321,608.472150206566,77.84508228302
0.0497531112565063,0.599985288949067,522.26138985157,59.9147262573242
-0.0864826631495039,0.627604998336134,532.340560913086,64.6039772033691
-0.0296639816287836,0.627604764289168,528.518752194941,63.4436988830566
0.168905985410146,0.314017382282609,673.32576200366,89.5070023536682
0.111453466172151,0.334971981934474,607.386455953121,75.6236860752106
0.0211172717860659,0.607069783481062,563.634728193283,70.4875831604004
-0.017967616148353,0.673890321781076,619.693492397666,79.3720626831055
-0.228873475112116,0.726447595781443,615.757285490632,80.7799682617188
-0.0737159289404149,0.726447101910079,563.546228677034,64.7434139251709
0.401064279730252,0.321037147794531,667.590226531029,96.5319037437439
0.212878632493803,0.343815130570612,586.731999434531,73.0547678470612
0.181012070775615,0.369787703892309,528.003198117018,65.7074782252312
0.236307255978517,0.643218716881167,622.261775255203,73.5133991241455
-0.0158007826108416,0.740352423863245,660.263594716787,80.4806671142578
-0.0879794227032543,0.850993492192669,655.402574598789,94.1122741699219
-0.302863740866252,0.683212736907755,611.450042903423,70.5984230041504
0.167771137808891,0.253652486713484,467.347380720079,52.9957685470581
