"rel","date","n","sif","nirvr","phif","clim_n","sif.clim","nirvr.clim","phif.clim","sif_anom","nirvr_anom","phif_anom","window"
-14,2019-02-18,171,0.471661082398125,53.2638495114467,0.00882200419731685,9,0.580089096749829,60.4581765787105,0.00957745318512877,-0.108428014351705,-7.19432706726382,-0.000755448987811918,"baseline"
-13,2019-02-19,5,0.532532900571823,50.8279654296685,0.0110775884795492,9,0.576210733470096,60.9911560403223,0.00944160652083712,-0.0436778328982731,-10.1631906106538,0.00163598195871212,"baseline"
-12,2019-02-20,7,0.557146604572024,63.4735276014007,0.00882271523389751,8,0.571788860124065,61.1784126899341,0.00933613550138175,-0.0146422555520418,2.2951149114666,-0.000513420267484247,"baseline"
-11,2019-02-21,280,0.624919952625143,69.1389600473988,0.00897012534114525,8,0.570752274326079,61.3964903939063,0.00925922104170432,0.0541676782990634,7.74246965349241,-0.000289095700559065,"baseline"
-10,2019-02-22,1208,0.594312226422715,64.5578304626456,0.00913785335803704,8,0.559542431074723,61.2773423936768,0.00908113071695384,0.0347697953479923,3.28048806896881,5.67226410832025e-05,"baseline"
-9,2019-02-23,1985,0.515859377923978,59.4994774641173,0.00864334575179798,8,0.534103339201976,59.5635331075602,0.00890989822581256,-0.0182439612779985,-0.0640556434428703,-0.000266552474014586,"baseline"
-8,2019-02-24,2260,0.532616271653658,62.8178165613445,0.00848278943307241,8,0.511793177211311,56.9353131928573,0.00894198361475593,0.0208230944423462,5.88250336848714,-0.000459194181683515,"baseline"
-7,2019-02-25,211,0.444198178401067,53.9598867881429,0.00819676412051396,7,0.508041679365619,56.227103084904,0.00898747768398564,-0.063843500964552,-2.26721629676114,-0.000790713563471676,"pre7"
-6,2019-02-26,42,0.594198886837278,64.2871083771634,0.00890426231427242,7,0.509564209352715,57.1633316896858,0.00888483123439274,0.0846346774845631,7.12377668747767,1.94310798796744e-05,"pre7"
-5,2019-02-27,2074,0.557710322582413,65.5742868478727,0.00845990264371641,7,0.499458089018358,57.3284798916225,0.0086511465062155,0.0582522335640553,8.24580695625022,-0.000191243862499097,"pre7"
-4,2019-02-28,3304,0.50760042307488,60.5983888882309,0.00838030298879413,7,0.484061499049577,56.4454412317609,0.0085169902044432,0.0235389240253027,4.15294765647007,-0.000136687215649077,"pre7"
-3,2019-03-01,474,0.51284341296016,58.2264313301346,0.00882153561493183,7,0.475736311719082,55.7965253971154,0.00849557580907308,0.0371071012410786,2.42990593301918,0.00032595980585875,"pre7"
-2,2019-03-02,6,0.49863630036513,51.8033944510622,0.009622902332638,7,0.486543569033836,57.6878035914724,0.00840046031179258,0.0120927313312944,-5.88440914041026,0.00122244202084542,"pre7"
-1,2019-03-03,47,0.47794072012952,65.4412049620481,0.00736938331967134,7,0.467649732012219,57.9453775505024,0.00800928880074033,0.0102909881173009,7.49582741154565,-0.000639905481068997,"pre7"
0,2019-03-04,170,0.375987895912326,58.189571529531,0.00582993169348371,6,0.46428453957171,59.1812864026438,0.00775718392418306,-0.0882966436593831,-0.991714873112727,-0.00192725223069935,"acute"
1,2019-03-05,192,0.381543970547985,56.4430867897011,0.0066843703233719,7,0.466286139686141,58.2846376055648,0.00794752599916056,-0.0847421691381559,-1.84155081586368,-0.00126315567578866,"acute"
2,2019-03-06,13,0.270816940742616,50.5670046071368,0.00485267811074174,7,0.434778884531435,52.6732569178675,0.00869306768866713,-0.163961943788818,-2.10625231073073,-0.00384038957792539,"acute"
3,2019-03-07,13,0.37861792743206,57.3717346359851,0.0065607971907441,7,0.452456615924022,52.3681890844277,0.00909283388754675,-0.0738386884919622,5.00354555155742,-0.00253203669680265,"acute"
4,2019-03-08,3,0.514178479711215,63.7004200782234,0.0075092602380609,7,0.45218257649106,52.1848865903007,0.00910774753193234,0.0619959032201546,11.5155334879227,-0.00159848729387144,"acute"
5,2019-03-09,120,0.450166625964145,62.2071205434557,0.00703414270724679,7,0.450306539003559,52.5720026115819,0.00899806149930889,-0.000139913039413908,9.63511793187384,-0.00196391879206209,"acute"
6,2019-03-10,3628,0.487543377067659,63.1218390583004,0.0076667781720164,8,0.448949195620246,52.9772728295772,0.00885415728071391,0.0385941814474122,10.1445662287232,-0.00118737910869751,"acute"
7,2019-03-11,1318,0.355245588268263,52.0845037262886,0.00669050364962027,8,0.442243723495492,51.6934495902247,0.00893600807651285,-0.0869981352272292,0.391054136063914,-0.00224550442689257,"early"
8,2019-03-12,293,0.436429259262394,56.1621868773859,0.00771792099408342,8,0.463005018724704,51.6534843652937,0.00932823551525768,-0.0265757594623102,4.50870251209216,-0.00161031452117426,"early"
9,2019-03-13,10,0.629510819911957,63.3299931615625,0.00993087781788582,9,0.468506038945653,52.571395681932,0.00921652072910975,0.161004780966304,10.7585974796304,0.000714357088776076,"early"
10,2019-03-14,1,0.498416125774384,61.7281903834199,0.0080743680104424,9,0.471067393634835,53.1668903809527,0.00915751117735754,0.0273487321395481,8.56130000246721,-0.00108314316691514,"early"
11,2019-03-15,47,0.641058853014987,61.8738620411469,0.0104141307820176,9,0.487891072557053,56.0799950890414,0.00865209621676201,0.153167780457934,5.79386695210553,0.00176203456525554,"early"
12,2019-03-16,2789,0.437106259181386,55.7865316029678,0.00780298116660692,9,0.487231801869488,56.6320354190282,0.00855237494640843,-0.0501255426881013,-0.845503816060344,-0.00074939377980151,"early"
13,2019-03-17,1518,0.420259205281504,54.1180000407306,0.00775035454031404,9,0.482755395297245,56.2995744554991,0.00856344802886055,-0.0624961900157414,-2.18157441476849,-0.000813093488546511,"early"
14,2019-03-18,0,NA,NA,NA,9,0.494525566997874,56.9631559132622,0.0086644389994251,NA,NA,NA,"recov2"
15,2019-03-19,0,NA,NA,NA,9,0.49447603976163,56.2995891302116,0.00876981395283472,NA,NA,NA,"recov2"
16,2019-03-20,74,0.430980978986701,60.2396979188861,0.00703609473528222,8,0.492868140394036,56.0330521966286,0.00877394177424952,-0.0618871614073344,4.20664572225754,-0.0017378470389673,"recov2"
17,2019-03-21,394,0.383183926566112,51.6705730129283,0.007063778776327,8,0.485817038956063,55.7268105596547,0.00870736065451499,-0.102633112389951,-4.05623754672637,-0.00164358187818799,"recov2"
18,2019-03-22,0,NA,NA,NA,8,0.461100746459788,53.3075695114281,0.00860369970389872,NA,NA,NA,"recov2"
19,2019-03-23,72,0.391759239551094,51.122119923392,0.00769392179193693,7,0.455351148443276,52.5994798538783,0.0086101578782763,-0.0635919088921823,-1.47735993048629,-0.000916236086339373,"recov2"
20,2019-03-24,2,0.337594047188759,35.7061701986127,0.0095505853200497,7,0.445509123603991,52.5210414677522,0.00841461937682372,-0.107915076415232,-16.8148712691394,0.00113596594322597,"recov2"
21,2019-03-25,1109,0.540822520325543,60.96769352566,0.00888116946940909,7,0.441436484410716,51.8212572931432,0.00844353300829508,0.0993860359148268,9.14643623251681,0.000437636461114015,"recov3"
22,2019-03-26,3865,0.502665518811587,56.2439723704951,0.00894526446206541,7,0.444417904512805,51.7109431106069,0.00847326587729545,0.0582476142987825,4.5330292598882,0.000471998584769958,"recov3"
23,2019-03-27,1470,0.389705193748533,50.4430691736831,0.00770282862619446,7,0.421491801361973,50.7876394070537,0.00821577408056439,-0.0317866076134402,-0.344570233370625,-0.000512945454369935,"recov3"
24,2019-03-28,99,0.476806322658303,56.2734935426335,0.00854409526166688,7,0.446978395524109,52.7483424877058,0.00834103896165397,0.0298279271341938,3.52515105492773,0.000203056300012912,"recov3"
25,2019-03-29,251,0.500261320387462,59.4087698627778,0.00840837290517547,8,0.462059375181763,53.2200916773664,0.00854951429803597,0.0382019452056996,6.18867818541143,-0.000141141392860495,"recov3"
26,2019-03-30,4,0.561238750815392,62.8812522571826,0.00894338303913506,8,0.445086504639417,52.2693778522943,0.00836269234124253,0.116152246175975,10.6118744048883,0.000580690697892523,"recov3"
27,2019-03-31,349,0.45394227350595,50.6337030468281,0.00884338016826453,8,0.453483340822168,53.0611541246102,0.00841643707505567,0.000458932683782054,-2.42745107778212,0.000426943093208855,"recov3"
