"rel","date","n","sif","nirvr","phif","clim_n","sif.clim","nirvr.clim","phif.clim","sif_anom","nirvr_anom","phif_anom","window"
-14,2019-02-21,5,0.706254971027374,79.4484170770305,0.00892221702694677,4,0.514737264728562,59.0339805751398,0.00847716827373988,0.191517706298812,20.4144365018907,0.000445048753206887,"baseline"
-13,2019-02-22,545,0.637419493434899,70.7882874046353,0.008738433440347,5,0.458319473895245,56.7021447481058,0.00779645851707485,0.179100019539655,14.0861426565294,0.000941974923272148,"baseline"
-12,2019-02-23,476,0.557797466600392,64.0489411154293,0.00866369010540018,6,0.469677553782028,56.9100108611071,0.00801243269677599,0.0881199128183637,7.13893025432227,0.000651257408624194,"baseline"
-11,2019-02-24,462,0.55454394183811,65.9911356204641,0.00839756446960293,5,0.445241525656689,55.1446626727757,0.00800217794956633,0.109302416181421,10.8464729476884,0.000395386520036603,"baseline"
-10,2019-02-25,0,NA,NA,NA,4,0.430035184183619,53.7158753812952,0.00801845420944073,NA,NA,NA,"baseline"
-9,2019-02-26,31,0.61816164178233,74.3759593060442,0.0080186192566827,4,0.443739445364734,55.8968183869724,0.00783834915050127,0.174422196417595,18.4791409190718,0.000180270106181431,"baseline"
-8,2019-02-27,348,0.635874641695242,73.3279884335626,0.00859427831155315,4,0.431691307055258,58.4479310835714,0.0071622415027896,0.204183334639984,14.8800573499912,0.00143203680876355,"baseline"
-7,2019-02-28,318,0.495001213496211,60.9911640594663,0.00810560677927826,5,0.437054779311717,57.9602624355852,0.00735300141871365,0.0579464341844941,3.03090162388115,0.000752605360564614,"pre7"
-6,2019-03-01,99,0.531735417216715,63.8937742789651,0.00832705821319601,5,0.437054779311717,57.9602624355852,0.00735300141871365,0.094680637904998,5.93351184337996,0.00097405679448236,"pre7"
-5,2019-03-02,0,NA,NA,NA,5,0.490352401621094,61.5745142088211,0.00778260991414743,NA,NA,NA,"pre7"
-4,2019-03-03,0,NA,NA,NA,5,0.44643262844445,60.8915614827241,0.00689548365921926,NA,NA,NA,"pre7"
-3,2019-03-04,17,0.545861067140804,75.8272610387435,0.00712054324809279,5,0.44643262844445,60.8915614827241,0.00689548365921926,0.0994284386963539,14.9356995560194,0.000225059588873538,"pre7"
-2,2019-03-05,28,0.51330707062568,63.2989534686624,0.00789367033951925,6,0.438533408196871,58.4659501775925,0.00726106568967412,0.0747736624288086,4.83300329106987,0.00063260464984513,"pre7"
-1,2019-03-06,0,NA,NA,NA,5,0.4126584839717,56.5877737422145,0.00713059490535474,NA,NA,NA,"pre7"
0,2019-03-07,0,NA,NA,NA,5,0.40540293657667,56.3723186839111,0.00699521956346513,NA,NA,NA,"acute"
1,2019-03-08,0,NA,NA,NA,5,0.376754374360434,55.1624352324829,0.00664898244264351,NA,NA,NA,"acute"
2,2019-03-09,9,0.686325692468219,75.2486938261766,0.00898789200156981,6,0.376298665661077,54.1774814836668,0.00675900176035053,0.310027026807142,21.0712123425098,0.00222889024121928,"acute"
3,2019-03-10,735,0.510265262175801,63.9176008437698,0.00785235521797653,7,0.385655325409206,53.9302627657626,0.00698758624473285,0.124609936766595,9.98733807800715,0.000864768973243687,"acute"
4,2019-03-11,517,0.422160908109662,57.7906349821747,0.00695458495097176,6,0.366741809292597,52.0109631756981,0.00694857362425772,0.0554190988170642,5.7796718064766,6.01132671404752e-06,"acute"
5,2019-03-12,163,0.465679443961272,58.7015862508627,0.00795105077479206,5,0.378716353684572,51.506240251712,0.0074069538849811,0.0869630902767004,7.19534599915068,0.000544096889810965,"acute"
6,2019-03-13,0,NA,NA,NA,6,0.411597046582668,53.3288812092086,0.00770154208456458,NA,NA,NA,"acute"
7,2019-03-14,5,0.52200308740139,60.7165474352341,0.00802996141669705,6,0.398611176234076,53.7452295070543,0.00723050282965768,0.123391911167314,6.97131792817982,0.000799458587039375,"early"
8,2019-03-15,31,0.631727779824888,65.5677207407063,0.009511280670289,7,0.391063247636352,52.7579513784108,0.00716942591544143,0.240664532188535,12.8097693622955,0.00234185475484757,"early"
9,2019-03-16,639,0.477622281964387,56.7161377957042,0.00824226892852675,6,0.395663255884873,51.6286976377788,0.00738220580055784,0.0819590260795146,5.08744015792543,0.000860063127968918,"early"
10,2019-03-17,194,0.461353257183254,54.4996302002886,0.00840646599412583,6,0.433490942506465,54.6545540557012,0.00764481336506416,0.027862314676789,-0.154923855412569,0.000761652629061671,"early"
11,2019-03-18,0,NA,NA,NA,6,0.430352386642998,54.3151022610207,0.00660658415650114,NA,NA,NA,"early"
12,2019-03-19,3,0.546354427933693,69.4663359010874,0.00777979190295959,6,0.419894030993061,53.8547418033255,0.00636965398962143,0.126460396940632,15.6115940977619,0.00141013791333817,"early"
13,2019-03-20,0,NA,NA,NA,6,0.419894030993061,53.8547418033255,0.00636965398962143,NA,NA,NA,"early"
14,2019-03-21,11,0.24019092456861,36.3807599271486,0.00421247363702875,7,0.42617477655439,53.4975010411714,0.0067788766008735,-0.18598385198578,-17.1167411140228,-0.00256640296384475,"recov2"
15,2019-03-22,0,NA,NA,NA,6,0.401203820801263,52.006736881918,0.00637960885393876,NA,NA,NA,"recov2"
16,2019-03-23,0,NA,NA,NA,5,0.417220167988031,52.6408875704998,0.0064029825622251,NA,NA,NA,"recov2"
17,2019-03-24,0,NA,NA,NA,5,0.429492164691861,53.5190935802924,0.00658415077765474,NA,NA,NA,"recov2"
18,2019-03-25,7,0.59008726477623,71.4229801824915,0.00824216984684028,6,0.425148882033286,52.7484677867574,0.006849068279088,0.164938382742943,18.6745123957341,0.00139310156775229,"recov2"
19,2019-03-26,707,0.509071254848352,59.6860947422964,0.00839240778421775,6,0.400428350929564,49.5746982698212,0.00685557906541643,0.108642903918788,10.1113964724752,0.00153682871880132,"recov2"
20,2019-03-27,250,0.472625894881785,55.8333566927626,0.00835502751567084,5,0.409476263718779,50.0464375294847,0.00801075025899821,0.0631496311630056,5.78691916327788,0.000344277256672632,"recov2"
21,2019-03-28,33,0.387117118320682,50.6099590901212,0.00768847227675094,5,0.450883945955512,52.0511555928491,0.00863014622406584,-0.0637668276348305,-1.44119650272793,-0.000941673947314902,"recov3"
22,2019-03-29,0,NA,NA,NA,6,0.45596449238923,52.1644502190709,0.00863072447897388,NA,NA,NA,"recov3"
23,2019-03-30,2,0.463473811745644,70.2712926607259,0.00655030039586557,6,0.435022634418381,51.0763442200543,0.00829254009373203,0.0284511773272629,19.1949484406717,-0.00174223969786646,"recov3"
24,2019-03-31,49,0.401237074133693,53.3706078981813,0.00725652542840852,7,0.418164904183968,50.5877309427046,0.00801291949960471,-0.016927830050275,2.78287695547679,-0.000756394071196185,"recov3"
25,2019-04-01,647,0.450124496631497,52.8092984561276,0.00849413705077984,7,0.418164904183968,50.5877309427046,0.00801291949960471,0.0319595924475291,2.22156751342309,0.000481217551175136,"recov3"
26,2019-04-02,125,0.432934687376022,54.3420264007061,0.0080074645592357,6,0.420003111619768,50.4814673239033,0.00806360516499014,0.012931575756254,3.86055907680285,-5.61406057544445e-05,"recov3"
27,2019-04-03,0,NA,NA,NA,6,0.413514842094785,50.5517426779094,0.00777681658311172,NA,NA,NA,"recov3"
