"rel","n","sif","sif_raw","nirvr","phif","phif_raw","clim_n","sif.clim","sif_raw.clim","nirvr.clim","phif.clim","phif_raw.clim","window","sif_anom","sif_raw_anom","nirvr_anom","phif_anom","phif_raw_anom","dcf"
-14,151,0.186535650679983,0.501460237357617,19.6566205403848,0.00925382140173244,0.0248567747604007,25,0.329074278983404,0.862046367284199,30.2540493860278,0.0106658946739665,0.0280318787736264,"baseline",-0.14253862830342,-0.360586129926581,-10.597428845643,-0.00141207327223411,-0.0031751040132257,0.371984928781014
-13,347,0.231386892017536,0.641286902568808,23.1714816022691,0.00975909381659592,0.0270369966011713,25,0.326687104738589,0.862536884403668,30.7229965411291,0.0104205626015901,0.0275665519895605,"baseline",-0.0953002127210526,-0.221249981834861,-7.55151493885992,-0.000661468784994231,-0.000529555388389235,0.360816494287764
-12,114,0.109562078543955,0.308701308601405,17.0493663997759,0.00631195097535826,0.0177840709159823,25,0.341257442002028,0.89395740507515,30.7565902179218,0.0108502217209827,0.0285101873599616,"baseline",-0.231695363458073,-0.585256096473745,-13.7072238181459,-0.00453827074562445,-0.0107261164439794,0.354912906072003
-11,901,0.345807649435842,0.847034769580822,30.4380860346578,0.0111810513788607,0.0273859695783823,25,0.331919761175378,0.871973631348428,30.1340038509214,0.0107154134291523,0.028248626067518,"baseline",0.0138878882604642,-0.0249388617676056,0.304082183736416,0.000465637949708383,-0.000862656489135673,0.408256734970837
-10,2047,0.333278386958122,0.855969116592934,30.6812808740923,0.0103927276602008,0.0266882925992377,26,0.322669452952175,0.847027389896604,29.8279256572473,0.010475057415604,0.0275722511332728,"baseline",0.0106089340059466,0.00894172669632975,0.853355216844939,-8.2329755403213e-05,-0.000883958534035133,0.389357957544882
-9,2305,0.298246581103641,0.793167366931486,25.9442304553641,0.0111389943831776,0.0296486413011119,26,0.323585464099286,0.846262054547242,29.9447210651092,0.0104520393609762,0.0274177806975614,"baseline",-0.0253388829956454,-0.0530946876157569,-4.00049060974512,0.000686955022201351,0.00223086060355043,0.376019732452512
-8,579,0.320392153866023,0.876671242075675,28.0823556715215,0.0114524851150127,0.0313720772901116,26,0.322555871662466,0.850676529152804,29.8981171162358,0.0102759712269978,0.0271632452059573,"baseline",-0.00216371779644331,0.025994712922871,-1.81576144471435,0.00117651388801484,0.00420883208415431,0.365464427813826
-7,835,0.231035027542001,0.645627100726389,27.4304324236385,0.00813033714118646,0.0227511991122461,25,0.331268597301717,0.87094891570127,30.2967066332378,0.010398982242266,0.0274243538124438,NA,-0.100233569759716,-0.225321814974881,-2.8662742095992,-0.00226864510107955,-0.00467315470019771,0.357845925739588
-6,148,0.413637816553583,1.01738838779086,36.6079770358514,0.0111451211501347,0.0273895749942067,25,0.350505492060086,0.920127471664915,31.4741250133337,0.0105891422579537,0.0279335069025544,NA,0.0631323244934968,0.0972609161259403,5.13385202251778,0.000555978892180996,-0.000543931908347683,0.406568250156414
-5,448,0.642511505546281,1.6537575113138,40.9286305866296,0.0148531953626572,0.0382145031592154,25,0.353799420191907,0.928809655851169,31.8083387944987,0.0106331944921462,0.0280142924329116,NA,0.288712085354374,0.724947855462636,9.12029179213085,0.00422000087051096,0.0102002107263037,0.388516152549987
-4,1414,0.330460706529029,0.877438447558383,28.7313614099215,0.0112475111877601,0.029857416086093,25,0.357484578330838,0.934281141938635,31.4575047205118,0.0108814042435252,0.0285619098270826,NA,-0.0270238718018089,-0.0568426943802519,-2.72614331059031,0.000366106944234959,0.00129550625901041,0.376619815838468
-3,1490,0.288139072294256,0.783248420085933,28.8620099787907,0.00984852180193324,0.0268040721177508,25,0.348946438484695,0.921190328462878,31.562331460469,0.0106546156102641,0.0282426370976524,NA,-0.0608073661904391,-0.137941908376945,-2.70032148167828,-0.000806093808330868,-0.00143856497990151,0.367876991392645
-2,1076,0.199836998336789,0.556453653855975,26.1813431034458,0.00708133980223462,0.0197311607081583,25,0.358870369225046,0.948437909202393,32.0969474617106,0.0108354804437414,0.0287477740718784,NA,-0.159033370888258,-0.391984255346419,-5.91560435826478,-0.00375414064150679,-0.00901661336372011,0.359126042127692
-1,85,0.300345336087048,0.727949511281708,33.7768733410623,0.00937716418177263,0.0229255751162928,25,0.379969197643922,1.00168955130498,32.7347738938133,0.0113336742030265,0.0300223340654852,NA,-0.0796238615568738,-0.273740040023268,1.042099447249,-0.00195651002125388,-0.00709675894919245,0.41259088911019
0,0,NA,NA,NA,NA,NA,26,0.383314842807442,1.01311863057329,32.7881797395896,0.011387364374088,0.0302352312348629,"acute",NA,NA,NA,NA,NA,NA
1,3,0.363709886868795,0.962297558784485,35.7592378766756,0.0101715727514806,0.0269117714531129,26,0.394273993269239,1.03796322216728,32.9167136982608,0.0117640722177174,0.0310992919753589,"acute",-0.0305641064004444,-0.0756656633827966,2.84252417841479,-0.00159249946623682,-0.00418752052224605,0.377959897693402
2,8,-0.0349000846035779,-0.0938715972006321,18.2193639051301,-0.00246676661516839,-0.00664030425193951,26,0.390707792137814,1.03179666428629,32.7672779617678,0.0117503916981985,0.0311337024035408,"acute",-0.425607876741391,-1.12566826148692,-14.5479140566377,-0.0142171583133669,-0.0377740066554803,0.371785349821904
3,14,0.418886082113854,1.16935771623892,31.6844001106932,0.0106472149993032,0.0297137484598886,25,0.364591332879731,0.968310481380152,31.4240029063545,0.0113947802250256,0.0303485708315534,"acute",0.0542947492341226,0.201047234858772,0.260397204338712,-0.00074756522572241,-0.0006348223716648,0.358218940446335
