"rel","n","sif","sif_raw","nirvr","phif","phif_raw","clim_n","sif.clim","sif_raw.clim","nirvr.clim","phif.clim","phif_raw.clim","window","sif_anom","sif_raw_anom","nirvr_anom","phif_anom","phif_raw_anom","dcf"
-14,5,0.706254971027374,1.92565789222717,79.4484170770305,0.00892221702694677,0.0243272676783103,4,0.514737264728562,1.48335144764908,59.0339805751398,0.00847716827373988,0.0245308527723128,"baseline",0.191517706298812,0.442306444578088,20.4144365018907,0.000445048753206887,-0.000203585094002489,0.366760354410895
-13,545,0.637419493434899,1.80707929879769,70.7882874046353,0.008738433440347,0.0247732148330863,5,0.458319473895245,1.32284580049299,56.7021447481058,0.00779645851707485,0.022593859361197,"baseline",0.179100019539655,0.484233498304699,14.0861426565294,0.000941974923272148,0.00217935547188925,0.352734655230126
-12,476,0.557797466600392,1.62728908631418,64.0489411154293,0.00866369010540018,0.0252734585563224,6,0.469677553782028,1.36470050841209,56.9100108611071,0.00801243269677599,0.0233583134140384,"baseline",0.0881199128183637,0.262588577902091,7.13893025432227,0.000651257408624194,0.00191514514228398,0.342777120114414
-11,462,0.55454394183811,1.65489968412366,65.9911356204641,0.00839756446960293,0.0250578718028333,5,0.445241525656689,1.31009166824527,55.1446626727757,0.00800217794956633,0.0235693350074433,"baseline",0.109302416181421,0.344808015878394,10.8464729476884,0.000395386520036603,0.00148853679538997,0.33509217939803
-10,0,NA,NA,NA,NA,NA,4,0.430035184183619,1.27580738695384,53.7158753812952,0.00801845420944073,0.0237881212881524,"baseline",NA,NA,NA,NA,NA,NA
-9,31,0.61816164178233,1.67288128214498,74.3759593060442,0.0080186192566827,0.0217009900634488,4,0.443739445364734,1.29944624731041,55.8968183869724,0.00783834915050127,0.023028135058729,"baseline",0.174422196417595,0.373435034834563,18.4791409190718,0.000180270106181431,-0.00132714499528018,0.369519133473548
-8,348,0.635874641695242,1.78954003297392,73.3279884335626,0.00859427831155315,0.0241838525614997,4,0.431691307055258,1.25506993617712,58.4479310835714,0.0071622415027896,0.0208672751536041,"baseline",0.204183334639984,0.534470096796801,14.8800573499912,0.00143203680876355,0.00331657740789563,0.355328536930534
-7,318,0.495001213496211,1.43710082253945,60.9911640594663,0.00810560677927826,0.0235288918817603,5,0.437054779311717,1.27756433043422,57.9602624355852,0.00735300141871365,0.0215342603317704,NA,0.0579464341844941,0.159536492105225,3.03090162388115,0.000752605360564614,0.00199463154998989,0.344444318542322
-6,99,0.531735417216715,1.58317598429593,63.8937742789651,0.00832705821319601,0.0247918984826935,5,0.437054779311717,1.27756433043422,57.9602624355852,0.00735300141871365,0.0215342603317704,NA,0.094680637904998,0.305611653861707,5.93351184337996,0.00097405679448236,0.00325763815092305,0.335866272916708
-5,0,NA,NA,NA,NA,NA,5,0.490352401621094,1.41928990137867,61.5745142088211,0.00778260991414743,0.0225849539617775,NA,NA,NA,NA,NA,NA,NA
-4,0,NA,NA,NA,NA,NA,5,0.44643262844445,1.28179636755721,60.8915614827241,0.00689548365921926,0.0198396979364219,NA,NA,NA,NA,NA,NA,NA
-3,17,0.545861067140804,1.52035080685335,75.8272610387435,0.00712054324809279,0.0198319687643509,5,0.44643262844445,1.28179636755721,60.8915614827241,0.00689548365921926,0.0198396979364219,NA,0.0994284386963539,0.238554439296141,14.9356995560194,0.000225059588873538,-7.72917207101168e-06,0.359036259710721
-2,28,0.51330707062568,1.48202711503421,63.2989534686624,0.00789367033951925,0.0227918208868729,6,0.438533408196871,1.26973968574984,58.4659501775925,0.00726106568967412,0.0211245264698531,NA,0.0747736624288086,0.212287429284365,4.83300329106987,0.00063260464984513,0.00166729441701972,0.346354709315715
-1,0,NA,NA,NA,NA,NA,5,0.4126584839717,1.20334336527284,56.5877737422145,0.00713059490535474,0.020885680463382,NA,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,5,0.40540293657667,1.17063176226917,56.3723186839111,0.00699521956346513,0.0203038615042865,"acute",NA,NA,NA,NA,NA,NA
1,0,NA,NA,NA,NA,NA,5,0.376754374360434,1.07728159883031,55.1624352324829,0.00664898244264351,0.0191094528805911,"acute",NA,NA,NA,NA,NA,NA
2,9,0.686325692468219,1.88778508371777,75.2486938261766,0.00898789200156981,0.0247235483468843,6,0.376298665661077,1.08153805039522,54.1774814836668,0.00675900176035053,0.0195158931380507,"acute",0.310027026807142,0.806247033322552,21.0712123425098,0.00222889024121928,0.00520765520883351,0.36356134942892
3,735,0.510265262175801,1.45867903207866,63.9176008437698,0.00785235521797653,0.022444980069107,7,0.385655325409206,1.1177141115082,53.9302627657626,0.00698758624473285,0.0203358393735678,"acute",0.124609936766595,0.340964920570463,9.98733807800715,0.000864768973243687,0.00210914069553923,0.349813256346503
4,517,0.422160908109662,1.2462060364392,57.7906349821747,0.00695458495097176,0.0205272541556259,6,0.366741809292597,1.07242461899442,52.0109631756981,0.00694857362425772,0.0203752536247008,"acute",0.0554190988170642,0.173781417444777,5.7796718064766,6.01132671404752e-06,0.000152000530925064,0.338756911590565
5,163,0.465679443961272,1.40659930003933,58.7015862508627,0.00795105077479206,0.0240134471808389,5,0.378716353684572,1.10960826701325,51.506240251712,0.0074069538849811,0.0217594436393476,"acute",0.0869630902767004,0.296991033026081,7.19534599915068,0.000544096889810965,0.00225400354149127,0.331067592560477
6,0,NA,NA,NA,NA,NA,6,0.411597046582668,1.19687766036876,53.3288812092086,0.00770154208456458,0.0224676724297001,"acute",NA,NA,NA,NA,NA,NA
