"rel","n","sif","sif_raw","nirvr","phif","phif_raw","clim_n","sif.clim","sif_raw.clim","nirvr.clim","phif.clim","phif_raw.clim","window","sif_anom","sif_raw_anom","nirvr_anom","phif_anom","phif_raw_anom","dcf"
-14,0,NA,NA,NA,NA,NA,11,0.370625252467252,0.999813674894126,40.3820194284553,0.00864701384474102,0.0232954204937043,"baseline",NA,NA,NA,NA,NA,NA
-13,44,0.338056890463287,0.869761209257624,40.6871716495889,0.00824735072411546,0.0212100397988591,10,0.354713267223896,0.958215607397495,40.8822293457414,0.00806184262438629,0.0217235936620827,"baseline",-0.0166563767606086,-0.0884543981398703,-0.19505769615251,0.000185508099729177,-0.000513553863223687,0.388677819687811
-12,956,0.500742710134595,1.33911614878314,47.4109902457902,0.0103993030005466,0.0277760730989454,9,0.337463138735564,0.909040971712205,40.8566337510224,0.00756235320704873,0.020306071258569,"baseline",0.163279571399031,0.43007517707093,6.55435649476774,0.0028369497934979,0.00747000184037638,0.373935233765662
-11,274,0.343513191444799,0.940127582398046,41.1727661034304,0.00793626859657677,0.0217151049820878,9,0.377827626409195,1.0308394666154,42.6006429238939,0.00843574552269873,0.022928996222558,"baseline",-0.0343144349643961,-0.0907118842173505,-1.42787682046348,-0.000499476926121963,-0.00121389124047026,0.365389972463713
-10,13,0.462851418325534,1.29504385590553,37.8600804679017,0.0123748216468201,0.0345211068497608,9,0.337620381134794,0.928675576866013,42.0670083742867,0.00710982769850663,0.0195712551002419,"baseline",0.12523103719074,0.36636827903952,-4.20692790638499,0.00526499394831345,0.014949851749519,0.357402119020823
-9,1,-0.389191865921021,-0.944566190242767,6.54604021815581,-0.0594545485439541,-0.144295812241263,9,0.36307117889648,0.990142161656275,43.4668145001708,0.00746158850441673,0.0203649421956392,"baseline",-0.7522630448175,-1.93470835189904,-36.920774282015,-0.0669161370483708,-0.164660754436902,0.412032391103256
-8,117,0.629095354507494,1.61149407955062,56.3085205915082,0.0101958605465306,0.0261201182853548,9,0.361570832896428,0.982446022659906,43.8810882035379,0.00729758355800272,0.0198261964041439,"baseline",0.267524521611066,0.629048056890711,12.4274323879703,0.00289827698852786,0.00629392188121092,0.390380183514496
-7,305,0.437092098441036,1.16196214415011,46.7504371791021,0.00905675327467859,0.0240764678078458,9,0.35342514535992,0.954585329741861,42.8519174589879,0.00735164137445565,0.019871225350013,NA,0.0836669530811158,0.207376814408248,3.89851972011417,0.00170511190022294,0.00420524245783277,0.376167244898273
-6,1063,0.546293466841681,1.49927351003476,51.7224519058253,0.0104974219676906,0.0287886418728933,9,0.432294488272323,1.18419127814702,44.7883196723271,0.00867675112855358,0.0237836372328581,NA,0.113998978569358,0.31508223188774,6.93413223349814,0.001820670839137,0.00500500464003528,0.364372119686831
-5,1939,0.586468873605086,1.64481274184952,50.6867139960885,0.0115636598658428,0.0323870365613608,9,0.418098869032676,1.14284979918435,44.211339289175,0.00845511359500306,0.0231000190369784,NA,0.16837000457241,0.501962942665166,6.47537470691351,0.00310854627083972,0.0092870175243824,0.356556621117628
-4,65,0.45263045923068,1.1073334643474,50.7454381271753,0.00892614366869397,0.0218343315730871,9,0.433156599309646,1.17441737754656,44.2837114800579,0.00881062723314338,0.023873144811954,NA,0.0194738599210333,-0.0670839131991596,6.46172664711745,0.00011551643555059,-0.00203881323886689,0.408757139383876
-3,23,1.07079211525295,2.69900387266408,74.6462739138781,0.014903882826695,0.0375476485368298,9,0.42248133065843,1.14016123114661,43.0060917377586,0.0087919580022153,0.0237181548150429,NA,0.648310784594521,1.55884264151747,31.6401821761196,0.00611192482447975,0.0138294937217869,0.396736042544472
-2,18,0.563769456413057,1.48034203714795,47.4132891033374,0.0117030215924038,0.0307238184875722,9,0.435708443691829,1.17186216621988,43.967927127474,0.00870578558841104,0.02338346788993,NA,0.128061012721228,0.308479870928061,3.44536197586343,0.00299723600399278,0.00734035059764224,0.380837294534462
-1,537,0.772172191400546,2.11646295148789,64.9296904834597,0.0119718670272976,0.0327974966156224,9,0.515352000608984,1.38929538813403,45.3651919568765,0.0109081048697107,0.0293386017106316,NA,0.256820190791562,0.727167563353856,19.5644985265832,0.00106376215758687,0.00345889490499084,0.364840873239809
0,40,0.617485692352057,1.73195818662643,54.7758749481293,0.0115523127832737,0.0324003282274659,8,0.519126425567932,1.4077880685355,45.3735398570212,0.0109435629995366,0.0296084531675888,"acute",0.0983592667841241,0.324170118090937,9.40233509110813,0.000608749783737102,0.00279187505987713,0.356524595755291
1,38,0.935126811265945,2.69440117948934,63.0747882110989,0.0148245348659371,0.0427101671790375,8,0.513352833159459,1.38858525266619,45.6039521607467,0.0107318661204318,0.0289573784525372,"acute",0.421773978106487,1.30581592682315,17.4708360503522,0.00409266874550532,0.0137527887265003,0.347062946076641
2,95,0.760961782304864,1.92068980681269,59.3631984176451,0.0128198070378779,0.0323577837564514,8,0.518189413834517,1.39312286352356,46.9699730115766,0.0105224562431083,0.0282289080306716,"acute",0.242772368470347,0.527566943289128,12.3932254060686,0.00229735079476964,0.00412887572577982,0.396191920010057
3,0,NA,NA,NA,NA,NA,8,0.465022769753213,1.23723804953529,46.4293159222043,0.00955643713026117,0.0253917617563305,"acute",NA,NA,NA,NA,NA,NA
4,327,0.21902662984648,0.597108344442072,40.0563803525856,0.00507261179483661,0.0138362050970235,8,0.489647412410183,1.31792685264416,47.1252292198238,0.0100261495759395,0.0269897347872498,"acute",-0.270620782563703,-0.720818508202086,-7.06884886723812,-0.00495353778110285,-0.0131535296902263,0.366812207340923
5,84,0.364682139651406,1.0149244007078,38.3201688447249,0.00934390720265319,0.0260116035349123,8,0.490740249568824,1.34424428061114,47.8180408831847,0.00992703197283489,0.0271883232804515,"acute",-0.126058109917418,-0.329319879903342,-9.49787203845986,-0.000583124770181697,-0.00117671974553921,0.359319511282891
6,18,0.653269492917591,1.85461381905609,39.9368070173163,0.0170830571179265,0.0484784108530795,8,0.504700660025687,1.37358412956537,49.7468498852644,0.00974070530678854,0.0265868430688935,"acute",0.148568832891904,0.481029689490722,-9.8100428679481,0.00734235181113795,0.021891567784186,0.352240173239987
