"rel","n","sif","sif_raw","nirvr","phif","phif_raw","clim_n","sif.clim","sif_raw.clim","nirvr.clim","phif.clim","phif_raw.clim","window","sif_anom","sif_raw_anom","nirvr_anom","phif_anom","phif_raw_anom","dcf"
-4,5070,0.257552472221497,0.698493608068685,23.7040918474297,0.0106735932839337,0.0289309966636498,27,0.183675396060639,0.485449407641699,20.114329517703,0.00853736085622346,0.0226122391591801,NA,0.0738770761608581,0.213044200426986,3.58976232972666,0.00213623242771025,0.00631875750446971,0.368725596406848
-3,1298,0.269819158749588,0.751733330826064,23.9860916983981,0.0114715249063542,0.0319380939238813,26,0.195222596247347,0.511581032025454,20.3888302649148,0.00896608767472039,0.0235896944990189,NA,0.0745965625022412,0.24015229880061,3.59726143348329,0.00250543723163383,0.00834839942486242,0.358929353914758
-2,209,0.431268300248408,1.03159291163515,35.2534155441582,0.0115184992475224,0.027531534153982,25,0.197750866762636,0.518570590022416,21.1040217095118,0.00848560687286287,0.022386133102537,NA,0.233517433485772,0.513022321612731,14.1493938346464,0.0030328923746595,0.00514540105144492,0.418060550226947
-1,933,0.459002757380344,1.1459302636096,37.1242155735601,0.0119807056003621,0.0298778245583106,24,0.194236397475781,0.50689470148082,20.9423949726689,0.0082480930663684,0.0216183745569571,NA,0.264766359904564,0.63903556212878,16.1818206008913,0.00373261253399369,0.00825945000135343,0.400550340589241
0,1893,0.25284119912935,0.656319874323739,25.7367498734533,0.00953069544176817,0.0247091416191883,24,0.214985919568371,0.563724023624945,21.6786762308874,0.009050051459282,0.023849639645977,"acute",0.0378552795609795,0.0925958506987939,4.0580736425659,0.000480643982486163,0.000859501973211302,0.38524080866799
1,237,0.327771893673958,0.877803849899269,25.7944199936944,0.0131051718928855,0.0350501112335318,24,0.225098863373404,0.596573213470271,21.9441982063883,0.00950134990367195,0.0252549271005404,"acute",0.102673030300554,0.281230636428998,3.85022178730604,0.00360382198921351,0.00979518413299139,0.373399927229267
2,833,0.343694396621809,0.954544927324487,25.9423481092579,0.0132381144059012,0.0367575895537628,24,0.236346915382073,0.619933355579912,22.4965339234409,0.00981472770867885,0.0258594516467999,"acute",0.107347481239737,0.334611571744575,3.44581418581696,0.00342338669722235,0.0108981379069629,0.360060995332254
3,10,0.22686672648415,0.599491834267974,20.792293686451,0.00986335970216585,0.0264131516358488,24,0.241493247162153,0.632892044412412,23.2873463689167,0.00957058384015641,0.0252131064133443,"acute",-0.0146265206780036,-0.0334002101444381,-2.49505268246564,0.000292775862009435,0.00120004522250445,0.378431720861005
4,3,0.413850088914235,1.02077786127726,34.287402076218,0.0118847543453675,0.0293129696580158,24,0.229732505390441,0.602483806546429,23.2265297133358,0.00899824696802426,0.0237077960906289,"acute",0.184117583523794,0.418294054730833,11.0608723628822,0.00288650737734324,0.00560517356738685,0.40542619958117
5,979,0.500567549296661,1.29518059495895,36.754861618294,0.0133508364418021,0.0345389799952431,24,0.250241434036413,0.658162427934336,24.0749709380461,0.00973192200001924,0.0257049808495619,"acute",0.250326115260248,0.637018167024614,12.6798906802479,0.0036189144417829,0.00883399914568121,0.386484750655585
6,2082,0.373475298080206,0.998196145110315,28.6152903165751,0.0128178895960914,0.0342393733701412,25,0.251202672474975,0.666875866486255,24.7822500234065,0.00956759135228521,0.0254812353631827,"acute",0.122272625605231,0.331320278624061,3.83304029316867,0.00325029824380622,0.00875813800695842,0.374150210767375
