"rel","n","sif","sif_raw","nirvr","phif","phif_raw","clim_n","sif.clim","sif_raw.clim","nirvr.clim","phif.clim","phif_raw.clim","window","sif_anom","sif_raw_anom","nirvr_anom","phif_anom","phif_raw_anom","dcf"
-14,171,0.471661082398125,1.37894808339794,53.2638495114467,0.00882200419731685,0.0257904354366812,9,0.580089096749829,1.63848330218716,60.4581765787105,0.00957745318512877,0.027125934672206,"baseline",-0.108428014351705,-0.259535218789218,-7.19432706726382,-0.000755448987811918,-0.00133549923552475,0.342044119047528
-13,5,0.532532900571823,1.57285809516907,50.8279654296685,0.0110775884795492,0.0326739616628843,9,0.576210733470096,1.63378905082396,60.9911560403223,0.00944160652083712,0.026836519317767,"baseline",-0.0436778328982731,-0.0609309556548885,-10.1631906106538,0.00163598195871212,0.00583744234511728,0.338576571025361
-12,7,0.557146604572024,1.46601980924606,63.4735276014007,0.00882271523389751,0.0232147463473975,8,0.571788860124065,1.62101259844714,61.1784126899341,0.00933613550138175,0.0265414038708939,"baseline",-0.0146422555520418,-0.154992789201075,2.2951149114666,-0.000513420267484247,-0.00332665752349635,0.38004029758544
-11,280,0.624919952625143,1.71105253246746,69.1389600473988,0.00897012534114525,0.0245447400618405,8,0.570752274326079,1.6138046417431,61.3964903939063,0.00925922104170432,0.0262430555245761,"baseline",0.0541676782990634,0.0972478907243555,7.74246965349241,-0.000289095700559065,-0.00169831546273555,0.365225462554305
-10,1208,0.594312226422715,1.68305794861929,64.5578304626456,0.00913785335803704,0.0258777794421924,8,0.559542431074723,1.58378381161103,61.2773423936768,0.00908113071695384,0.0257636715863616,"baseline",0.0347697953479923,0.0992741370082653,3.28048806896881,5.67226410832025e-05,0.000114107855830811,0.353114535901906
-9,1985,0.515859377923978,1.4992364743016,59.4994774641173,0.00864334575179798,0.0251110758354962,8,0.534103339201976,1.53454915868804,59.5635331075602,0.00890989822581256,0.0256373051069154,"baseline",-0.0182439612779985,-0.0353126843864422,-0.0640556434428703,-0.000266552474014586,-0.000526229271419123,0.344081395274407
-8,2260,0.532616271653658,1.58050399578127,62.8178165613445,0.00848278943307241,0.0251623517778165,8,0.511793177211311,1.48850549451974,56.9353131928573,0.00894198361475593,0.026018809341335,"baseline",0.0208230944423462,0.0919985012615336,5.88250336848714,-0.000459194181683515,-0.000856457563518508,0.336991411015305
-7,211,0.444198178401067,1.32922410362917,53.9598867881429,0.00819676412051396,0.0245373109202962,7,0.508041679365619,1.48234160391592,56.227103084904,0.00898747768398564,0.0262268377607701,NA,-0.063843500964552,-0.153117500286755,-2.26721629676114,-0.000790713563471676,-0.00168952684047389,0.334178546106919
-6,42,0.594198886837278,1.62068690572466,64.2871083771634,0.00890426231427242,0.0242915998506608,7,0.509564209352715,1.48043322871713,57.1633316896858,0.00888483123439274,0.0258296053867711,NA,0.0846346774845631,0.140253677007532,7.12377668747767,1.94310798796744e-05,-0.00153800553611027,0.366633977690831
-5,2074,0.557710322582413,1.5733739931492,65.5742868478727,0.00845990264371641,0.0238631658741723,7,0.499458089018358,1.44751299715021,57.3284798916225,0.0086511465062155,0.0250855802222012,NA,0.0582522335640553,0.12586099599899,8.24580695625022,-0.000191243862499097,-0.00122241434802892,0.354467739400041
-4,3304,0.50760042307488,1.47175978714055,60.5983888882309,0.00838030298879413,0.0242940034642577,7,0.484061499049577,1.40933342147888,56.4454412317609,0.0085169902044432,0.0248152933063214,NA,0.0235389240253027,0.0624263656616686,4.15294765647007,-0.000136687215649077,-0.000521289842063764,0.344893526450459
-3,474,0.51284341296016,1.52774725827675,58.2264313301346,0.00882153561493183,0.0262706995802049,7,0.475736311719082,1.39464138503018,55.7965253971154,0.00849557580907308,0.0249306853655924,NA,0.0371071012410786,0.13310587324657,2.42990593301918,0.00032595980585875,0.00134001421461257,0.335686030645298
-2,6,0.49863630036513,1.50770340363185,51.8033944510622,0.009622902332638,0.029096193768116,7,0.486543569033836,1.41416521707675,57.6878035914724,0.00840046031179258,0.0244808027570647,NA,0.0120927313312944,0.0935381865550937,-5.88440914041026,0.00122244202084542,0.00461539101105125,0.330725724412365
-1,47,0.47794072012952,1.29120859567155,65.4412049620481,0.00736938331967134,0.0198981046762914,7,0.467649732012219,1.35526673101714,57.9453775505024,0.00800928880074033,0.0232720121556263,NA,0.0102909881173009,-0.0640581353455882,7.49582741154565,-0.000639905481068997,-0.00337390747933489,0.370149890367594
0,170,0.375987895912326,1.05160141958691,58.189571529531,0.00582993169348371,0.0163054202087968,6,0.46428453957171,1.33816589216927,59.1812864026438,0.00775718392418306,0.022412267575077,"acute",-0.0882966436593831,-0.286564472582359,-0.991714873112727,-0.00192725223069935,-0.00610684736628026,0.357538406576156
