"rel","n","sif","sif_raw","nirvr","phif","phif_raw","clim_n","sif.clim","sif_raw.clim","nirvr.clim","phif.clim","phif_raw.clim","window","sif_anom","sif_raw_anom","nirvr_anom","phif_anom","phif_raw_anom","dcf"
-14,53,0.662958795029037,1.71329719165586,46.6912894159417,0.0149572852411787,0.0386380404526584,9,0.474396734325113,1.27425310425282,39.7064840257365,0.0120423708786204,0.0324512404300436,"baseline",0.188562060703925,0.439044087403037,6.98480539020517,0.0029149143625583,0.00618680002261485,0.386949093395935
-13,107,0.63377488582073,1.63976764678955,45.6420257445333,0.0136165476924023,0.0351488180548136,9,0.466540992130348,1.24845499082514,40.4878518482265,0.0115302620355295,0.0309198404333372,"baseline",0.167233893690382,0.391312655964406,5.15417389630677,0.00208628565687278,0.00422897762147643,0.386502860366575
-12,730,0.475225787028696,1.27559993460851,43.7782362604127,0.0105799164079455,0.0283602819893693,9,0.46407801650929,1.2535901372757,40.0399024856726,0.0116662676086734,0.0316047677574082,"baseline",0.0111477705194057,0.0220097973328126,3.7383337747401,-0.00108635120072785,-0.00324448576803889,0.372550808553111
-11,3882,0.369153731152095,1.01513877655125,36.8463948826452,0.00975851312311947,0.0268434897862566,9,0.462938409894797,1.26628908359602,39.7260780471724,0.0117712765541949,0.0323010725868878,"baseline",-0.093784678742702,-0.251150307044772,-2.87968316452714,-0.00201276343107548,-0.00545758280063119,0.363648537204171
-10,1408,0.393744346752597,1.1102621460731,35.6460055637238,0.0110905721790586,0.0312754885051876,9,0.480837073896771,1.30730794488996,40.0518776764296,0.0121410647728845,0.0331358854714067,"baseline",-0.0870927271441745,-0.197045798816865,-4.40587211270583,-0.00105049259382589,-0.00186039696621909,0.35464088201623
-9,152,0.564948147554931,1.61658366749945,42.2655203212799,0.013658407025076,0.0390862772686936,9,0.503301893158454,1.3625735014229,41.3293286669142,0.0123338205671239,0.0335236344584353,"baseline",0.0616462543964773,0.254010166076553,0.936191654365736,0.00132458645795204,0.00556264281025829,0.349470404107693
-8,123,0.707155249770579,1.82863342483354,47.4161347914062,0.0153345602082174,0.0395668976872248,9,0.495630898584511,1.33758875087488,41.9183918581133,0.0118766140124397,0.032165809692358,"baseline",0.211524351186068,0.491044673958655,5.49774293329288,0.00345794619577767,0.00740108799486675,0.386712416040931
-7,382,0.550452953408392,1.47159441891529,45.8090243556454,0.0119279829082955,0.0318410668107434,9,0.464393705642038,1.24781068802821,41.3859311909593,0.0112834993710839,0.0304497383126525,NA,0.086059247766354,0.223783730887078,4.42309316468602,0.000644483537211603,0.00139132849809094,0.374052080065737
-6,737,0.497247554882372,1.37051151265053,39.6072216817056,0.0126767300648524,0.0349082634167622,9,0.441924346229092,1.20589569214353,39.9308556039896,0.0111891600159822,0.030639175234686,NA,0.0553232086532799,0.164615820507003,-0.323633922283996,0.00148757004887014,0.00426908818207627,0.362818955034322
-5,730,0.561456306959974,1.58317468834352,40.0124920948128,0.0146152604315022,0.0412023550996706,9,0.440272583795383,1.19631499488163,39.7162770462852,0.0110563239947449,0.0302076581094099,NA,0.121183723164592,0.38685969346189,0.296215048527621,0.00355893643675734,0.0109946969902607,0.354639517100559
-4,239,0.527526919016903,1.50593263235052,36.0978855884707,0.014867094523981,0.0424586479856551,8,0.449318737162753,1.22041168691986,39.5915997243534,0.0113420064652586,0.0309911528118614,NA,0.0782081818541497,0.285520945430666,-3.49371413588266,0.00352508805872239,0.0114674951737936,0.350299148636893
-3,17,0.414358844761463,1.03340572622769,28.6041425010374,0.0144273702844769,0.0359823328561068,8,0.46638685733314,1.25922547349099,40.6546759547847,0.0114298983782033,0.0310108632947223,NA,-0.0520280125716772,-0.225819747263303,-12.0505334537472,0.00299747190627363,0.00497146956138447,0.400964339799069
