"rel","n","sif","sif_raw","nirvr","phif","phif_raw","clim_n","sif.clim","sif_raw.clim","nirvr.clim","phif.clim","phif_raw.clim","window","sif_anom","sif_raw_anom","nirvr_anom","phif_anom","phif_raw_anom","dcf"
-14,997,0.459780779447679,1.27108065697291,41.5612370793606,0.0110540051671763,0.0305825431686927,8,0.460770221250245,1.26111555530411,40.4979043548367,0.0118364457350892,0.0322623853879178,"baseline",-0.000989441802565993,0.00996510166879294,1.06333272452387,-0.000782440567912922,-0.00167984221922504,0.361724314602232
-13,189,0.371808067905327,1.05556851257841,33.9379257698757,0.0110175782644803,0.0312845531488044,8,0.444273673938701,1.23115442230088,39.8876858532007,0.0116464867138125,0.0321888555400616,"baseline",-0.0724656060333735,-0.175585909722468,-5.94976008332503,-0.000628908449332206,-0.00090430239125721,0.352234898516555
-12,330,0.382130055039218,1.10795875849823,37.9660354584744,0.0100921712022086,0.0292620945232627,8,0.464345937351501,1.27804830069691,41.955413622976,0.0115754464308793,0.0318207215137171,"baseline",-0.0822158823122828,-0.170089542198682,-3.98937816450164,-0.00148327522867079,-0.00255862699045445,0.344895558709397
-11,0,NA,NA,NA,NA,NA,9,0.444309272916538,1.22233267647196,41.9577889840781,0.0110286944402328,0.0303070536778599,"baseline",NA,NA,NA,NA,NA,NA
-10,239,0.454797713912119,1.21046891467155,41.605203883143,0.0111434664706474,0.0296554276946235,9,0.423211126943384,1.1598198097251,41.4702066980085,0.0105440052848295,0.0288610493974301,"baseline",0.031586586968735,0.0506491049464486,0.134997185134445,0.000599461185817898,0.000794378297193379,0.375720275341003
-9,1262,0.494974769291943,1.35941311022674,48.098731755923,0.0101912123614974,0.028025631738382,9,0.410364446064683,1.14197426546329,42.3184685388395,0.00974703457202059,0.0272296388990626,"baseline",0.0846103232272602,0.217438844763452,5.78026321708352,0.000444177789476759,0.000795992839319391,0.364109162673431
-8,1904,0.481918663004396,1.3607360655234,49.9644839457865,0.00969464882464839,0.0273869164670319,9,0.405851719885046,1.1432852179297,41.5931472761321,0.00985339432166135,0.0278853371932737,"baseline",0.0760669431193495,0.217450847593696,8.37133666965438,-0.000158745497012957,-0.000498420726241768,0.354160277819217
-7,1036,0.421443654123593,1.21940245921454,44.1346367107475,0.00965110052506198,0.0279341661104951,9,0.409402117240755,1.14456449304459,42.5320378452145,0.0097953060860336,0.0275739155434054,NA,0.0120415368828378,0.0748379661699508,1.60259886553302,-0.000144205560971621,0.000360250567089646,0.345614896000013
-6,8,0.534851841628551,1.57474409043789,35.3267447488859,0.0154498019620989,0.0454822481534271,9,0.423638767697765,1.17737844157537,43.9628077607608,0.0098242108855519,0.0275364337717686,NA,0.111213073930786,0.397365648862522,-8.63606301187483,0.00562559107654696,0.0179458143816585,0.339643656944809
-5,464,0.448355346344058,1.17940231141281,46.539275670374,0.0096772825982947,0.0254620891987914,9,0.425808547540001,1.17833429248824,45.9427555920131,0.00946332377128191,0.0264098275339628,NA,0.0225467988040573,0.00106801892457509,0.596520078360967,0.000213958827012794,-0.000947738335171477,0.3801547122686
