"cstart","dSIF","gpp_ev","gpp_clim","dGPP"
345,-0.212325049070414,342.824639354465,291.296858882188,51.5277804722764
353,0.141948474219138,411.031359958796,293.646301979384,117.385057979412
361,0.104441799165739,510.90840097002,299.678822527917,211.229578442103
