"rel","date","n","sif","nirvr","phif","clim_n","sif.clim","nirvr.clim","phif.clim","sif_anom","nirvr_anom","phif_anom","window"
-14,2019-01-03,0,NA,NA,NA,11,0.370625252467252,40.3820194284553,0.00864701384474102,NA,NA,NA,"baseline"
-13,2019-01-04,44,0.338056890463287,40.6871716495889,0.00824735072411546,10,0.354713267223896,40.8822293457414,0.00806184262438629,-0.0166563767606086,-0.19505769615251,0.000185508099729177,"baseline"
-12,2019-01-05,956,0.500742710134595,47.4109902457902,0.0103993030005466,9,0.337463138735564,40.8566337510224,0.00756235320704873,0.163279571399031,6.55435649476774,0.0028369497934979,"baseline"
-11,2019-01-06,274,0.343513191444799,41.1727661034304,0.00793626859657677,9,0.377827626409195,42.6006429238939,0.00843574552269873,-0.0343144349643961,-1.42787682046348,-0.000499476926121963,"baseline"
-10,2019-01-07,13,0.462851418325534,37.8600804679017,0.0123748216468201,9,0.337620381134794,42.0670083742867,0.00710982769850663,0.12523103719074,-4.20692790638499,0.00526499394831345,"baseline"
-9,2019-01-08,1,-0.389191865921021,6.54604021815581,-0.0594545485439541,9,0.36307117889648,43.4668145001708,0.00746158850441673,-0.7522630448175,-36.920774282015,-0.0669161370483708,"baseline"
-8,2019-01-09,117,0.629095354507494,56.3085205915082,0.0101958605465306,9,0.361570832896428,43.8810882035379,0.00729758355800272,0.267524521611066,12.4274323879703,0.00289827698852786,"baseline"
-7,2019-01-10,305,0.437092098441036,46.7504371791021,0.00905675327467859,9,0.35342514535992,42.8519174589879,0.00735164137445565,0.0836669530811158,3.89851972011417,0.00170511190022294,"pre7"
-6,2019-01-11,1063,0.546293466841681,51.7224519058253,0.0104974219676906,9,0.432294488272323,44.7883196723271,0.00867675112855358,0.113998978569358,6.93413223349814,0.001820670839137,"pre7"
-5,2019-01-12,1939,0.586468873605086,50.6867139960885,0.0115636598658428,9,0.418098869032676,44.211339289175,0.00845511359500306,0.16837000457241,6.47537470691351,0.00310854627083972,"pre7"
-4,2019-01-13,65,0.45263045923068,50.7454381271753,0.00892614366869397,9,0.433156599309646,44.2837114800579,0.00881062723314338,0.0194738599210333,6.46172664711745,0.00011551643555059,"pre7"
-3,2019-01-14,23,1.07079211525295,74.6462739138781,0.014903882826695,9,0.42248133065843,43.0060917377586,0.0087919580022153,0.648310784594521,31.6401821761196,0.00611192482447975,"pre7"
-2,2019-01-15,18,0.563769456413057,47.4132891033374,0.0117030215924038,9,0.435708443691829,43.967927127474,0.00870578558841104,0.128061012721228,3.44536197586343,0.00299723600399278,"pre7"
-1,2019-01-16,537,0.772172191400546,64.9296904834597,0.0119718670272976,9,0.515352000608984,45.3651919568765,0.0109081048697107,0.256820190791562,19.5644985265832,0.00106376215758687,"pre7"
0,2019-01-17,40,0.617485692352057,54.7758749481293,0.0115523127832737,8,0.519126425567932,45.3735398570212,0.0109435629995366,0.0983592667841241,9.40233509110813,0.000608749783737102,"acute"
1,2019-01-18,38,0.935126811265945,63.0747882110989,0.0148245348659371,8,0.513352833159459,45.6039521607467,0.0107318661204318,0.421773978106487,17.4708360503522,0.00409266874550532,"acute"
2,2019-01-19,95,0.760961782304864,59.3631984176451,0.0128198070378779,8,0.518189413834517,46.9699730115766,0.0105224562431083,0.242772368470347,12.3932254060686,0.00229735079476964,"acute"
3,2019-01-20,0,NA,NA,NA,8,0.465022769753213,46.4293159222043,0.00955643713026117,NA,NA,NA,"acute"
4,2019-01-21,327,0.21902662984648,40.0563803525856,0.00507261179483661,8,0.489647412410183,47.1252292198238,0.0100261495759395,-0.270620782563703,-7.06884886723812,-0.00495353778110285,"acute"
5,2019-01-22,84,0.364682139651406,38.3201688447249,0.00934390720265319,8,0.490740249568824,47.8180408831847,0.00992703197283489,-0.126058109917418,-9.49787203845986,-0.000583124770181697,"acute"
