"rel","date","n","sif","nirvr","phif","clim_n","sif.clim","nirvr.clim","phif.clim","sif_anom","nirvr_anom","phif_anom","window"
-2,2020-12-24,1076,0.199836998336789,26.1813431034458,0.00708133980223462,25,0.358870369225046,32.0969474617106,0.0108354804437414,-0.159033370888258,-5.91560435826478,-0.00375414064150679,"pre7"
-1,2020-12-25,85,0.300345336087048,33.7768733410623,0.00937716418177263,25,0.379969197643922,32.7347738938133,0.0113336742030265,-0.0796238615568738,1.042099447249,-0.00195651002125388,"pre7"
0,2020-12-26,0,NA,NA,NA,26,0.383314842807442,32.7881797395896,0.011387364374088,NA,NA,NA,"acute"
1,2020-12-27,3,0.363709886868795,35.7592378766756,0.0101715727514806,26,0.394273993269239,32.9167136982608,0.0117640722177174,-0.0305641064004444,2.84252417841479,-0.00159249946623682,"acute"
2,2020-12-28,8,-0.0349000846035779,18.2193639051301,-0.00246676661516839,26,0.390707792137814,32.7672779617678,0.0117503916981985,-0.425607876741391,-14.5479140566377,-0.0142171583133669,"acute"
3,2020-12-29,14,0.418886082113854,31.6844001106932,0.0106472149993032,25,0.364591332879731,31.4240029063545,0.0113947802250256,0.0542947492341226,0.260397204338712,-0.00074756522572241,"acute"
4,2020-12-30,17,0.290219107314068,24.3297392439317,0.0115353627023674,24,0.387915167552829,32.3153578065351,0.0117565212649729,-0.0976960602387609,-7.98561856260343,-0.000221158562605465,"acute"
5,2020-12-31,1623,0.408859443943775,37.8963327458519,0.0106695826737855,23,0.402090119500165,33.3442221258249,0.0117983224030433,0.00676932444361056,4.55211062002709,-0.00112873972925777,"acute"
6,2021-01-01,0,NA,NA,NA,13,0.327604432021727,30.5313468673729,0.0101217406577871,NA,NA,NA,"acute"
7,2021-01-02,0,NA,NA,NA,12,0.367101154626158,32.416537960935,0.0111197221181847,NA,NA,NA,"early"
8,2021-01-03,0,NA,NA,NA,11,0.363235116057868,33.3558054182655,0.0109193673110241,NA,NA,NA,"early"
9,2021-01-04,0,NA,NA,NA,10,0.360974335479211,33.7179888918029,0.0107127358810985,NA,NA,NA,"early"
10,2021-01-05,0,NA,NA,NA,9,0.35629385423305,33.4702370961715,0.010696228319488,NA,NA,NA,"early"
11,2021-01-06,0,NA,NA,NA,9,0.351449216055031,33.0453632466324,0.0107642431467736,NA,NA,NA,"early"
12,2021-01-07,0,NA,NA,NA,9,0.371177845299929,33.5145440362475,0.0112363687034832,NA,NA,NA,"early"
13,2021-01-08,0,NA,NA,NA,9,0.385793190586552,34.814970160534,0.0113232299311092,NA,NA,NA,"early"
14,2021-01-09,0,NA,NA,NA,9,0.376228703847422,35.2757960841589,0.0108285710893628,NA,NA,NA,"recov2"
15,2021-01-10,0,NA,NA,NA,9,0.37432059757684,34.7622828666733,0.0109666455001163,NA,NA,NA,"recov2"
16,2021-01-11,0,NA,NA,NA,9,0.37453181648204,34.3135345707912,0.0112410527840477,NA,NA,NA,"recov2"
17,2021-01-12,0,NA,NA,NA,9,0.390995980269824,33.9359397855951,0.0118431071748386,NA,NA,NA,"recov2"
18,2021-01-13,0,NA,NA,NA,9,0.410737037735885,35.1961869345831,0.0120049588751264,NA,NA,NA,"recov2"
19,2021-01-14,0,NA,NA,NA,9,0.407296414603404,35.9582187452819,0.0115978652291403,NA,NA,NA,"recov2"
20,2021-01-15,0,NA,NA,NA,9,0.409013130533843,36.7452367994953,0.0113392889327284,NA,NA,NA,"recov2"
21,2021-01-16,0,NA,NA,NA,9,0.414051750838662,36.9536144033756,0.0114305655781113,NA,NA,NA,"recov3"
22,2021-01-17,0,NA,NA,NA,9,0.412149227862412,36.1442203694638,0.0115129991595891,NA,NA,NA,"recov3"
23,2021-01-18,0,NA,NA,NA,9,0.420982059678181,35.8767898697119,0.0119424501311021,NA,NA,NA,"recov3"
24,2021-01-19,0,NA,NA,NA,9,0.432050902514276,36.6688748774258,0.0119580421329127,NA,NA,NA,"recov3"
25,2021-01-20,0,NA,NA,NA,9,0.455309318122052,39.5432243226169,0.0116931883621256,NA,NA,NA,"recov3"
26,2021-01-21,0,NA,NA,NA,9,0.45167129571916,39.8849914781724,0.0115583326684364,NA,NA,NA,"recov3"
27,2021-01-22,0,NA,NA,NA,9,0.440373457353812,39.0077439014402,0.0114808962211121,NA,NA,NA,"recov3"
