"rel","date","n","sif","nirvr","phif","sif_raw","phif_raw","clim_n","sif.clim","nirvr.clim","phif.clim","sif_raw.clim","phif_raw.clim","sif_anom","nirvr_anom","phif_anom","sif_raw_anom","phif_raw_anom","dcf","dcf.clim","window"
-14,2020-12-16,4,0.144663755781949,25.0568945725543,0.00749663779065222,0.397224012296647,0.0205866761828677,20,0.412568296849914,36.9975580173433,0.0112132697127886,1.09623508592158,0.0297008272599797,-0.267904541067965,-11.9406634447889,-0.00371663192213634,-0.699011073624935,-0.009114151077112,0.364186834893339,0.376350202751517,"baseline"
-13,2020-12-17,1,0.498279690742493,24.7325252654455,0.020146737358787,1.40043199062347,0.0566230894578346,20,0.42798404766083,38.6324103813184,0.0112558013869447,1.13747396156847,0.029804535673789,0.0702956430816629,-13.8998851158729,0.00889093597184231,0.262958029055008,0.0268185537840456,0.355804276165284,0.37625832513184,"baseline"
-12,2020-12-18,24,0.820999351640542,61.0999895126476,0.0137270362198101,2.01787063727776,0.0336730703992558,20,0.461264853022357,41.0142820166141,0.0114779747918936,1.22725302213823,0.0303898533806089,0.359734498618186,20.0857074960335,0.00224906142791655,0.790617615139529,0.00328321701864697,0.406864214421656,0.375851470480552,"baseline"
-11,2020-12-19,97,0.836946300010091,51.6750611334548,0.0160965261395806,2.13490388780525,0.0410497560108054,18,0.482693777567637,43.5111560809308,0.0113664278802345,1.28306547497593,0.0300488684282098,0.354252522442454,8.16390505252403,0.00473009825934605,0.851838412829323,0.0110008875825956,0.39202996668412,0.37620354298497,"baseline"
-10,2020-12-20,59,0.586604705553944,49.171343219544,0.0118657457936874,1.55750160146568,0.0314951227022868,19,0.493423176833675,44.5047406244425,0.0113795394677245,1.30947911829683,0.0300399420275642,0.093181528720269,4.66660259510145,0.000486206325962855,0.248022483168844,0.00145518067472261,0.376631847442033,0.376808740161846,"baseline"
-9,2020-12-21,294,0.575578450313991,50.7912954234202,0.0115842334539214,1.58487374974149,0.0318704635063462,19,0.510260512231769,46.5830688202537,0.0110199454891996,1.35758531615019,0.0292711105570459,0.0653179380822219,4.20822660316652,0.000564287964721822,0.227288433591293,0.00259935294930025,0.363169905746673,0.375858891637657,"baseline"
-8,2020-12-22,57,0.61657796826279,52.1466888680784,0.0119521839840405,1.73171282755701,0.033564820989735,19,0.512579119793755,48.5791138622996,0.0105217304415674,1.35890215500641,0.0278555138878187,0.103998848469035,3.56757500577874,0.00143045354247313,0.3728106725506,0.0057093071019163,0.356050933186548,0.377200902879822,"baseline"
-7,2020-12-23,540,0.749254001097547,72.2924957363267,0.0103069037014623,1.84692505896091,0.0253927964048887,20,0.544545506651385,50.6210684735043,0.0107794794493959,1.44312480719824,0.0285749169131529,0.204708494446161,21.6714272628224,-0.000472575747933621,0.403800251762672,-0.00318212050826418,0.405676449871268,0.377337776978967,"pre7"
-6,2020-12-24,268,0.806103550509286,66.3801933175082,0.0122853915643181,2.05830293916055,0.0313360511217326,21,0.524535081564001,49.3794147707718,0.0107038135066176,1.39444340986783,0.0284658730349924,0.281568468945285,17.0007785467364,0.00158157805770049,0.663859529292718,0.00287017808674025,0.391635038347681,0.376160895345132,"pre7"
-5,2020-12-25,551,0.613178221552807,54.0841510042023,0.0112782661664139,1.62752997191004,0.0299188393181411,21,0.519706868552432,49.0118596689316,0.0106395128216289,1.38171933099443,0.0282943582035543,0.0934713530003752,5.07229133527063,0.000638753344784988,0.245810640915611,0.00162448111458677,0.376753873744759,0.376130562042868,"pre7"
-4,2020-12-26,0,NA,NA,NA,NA,NA,22,0.541503623878429,50.0463850097839,0.0108331842600371,1.44451345113258,0.0289677362287082,NA,NA,NA,NA,NA,NA,0.374869215273737,"pre7"
-3,2020-12-27,40,0.506680050119758,44.3841197059485,0.011775984770634,1.41736641675234,0.0329221331029388,21,0.523266332396497,49.3032905148153,0.0105554643347011,1.40067147309363,0.0283670876246065,-0.0165862822767397,-4.91917080886685,0.00122052043593288,0.0166949436587096,0.00455504547833229,0.357479931887149,0.373582487005873,"pre7"
