"rel","date","n","sif","nirvr","phif","sif_raw","phif_raw","clim_n","sif.clim","nirvr.clim","phif.clim","sif_raw.clim","phif_raw.clim","sif_anom","nirvr_anom","phif_anom","sif_raw_anom","phif_raw_anom","dcf","dcf.clim","window"
9,2019-03-16,639,0.477622281964387,56.7161377957042,0.00824226892852675,1.39930637951369,0.0241438437569692,6,0.395663255884873,51.6286976377788,0.00738220580055784,1.15901926120005,0.0216464099309048,0.0819590260795146,5.08744015792543,0.000860063127968918,0.24028711831364,0.00249743382606432,0.341327881411059,0.341377636360592,"early"
10,2019-03-17,194,0.461353257183254,54.4996302002886,0.00840646599412583,1.38699934769844,0.0252697460254833,6,0.433490942506465,54.6545540557012,0.00764481336506416,1.24999892977451,0.0221478054382214,0.027862314676789,-0.154923855412569,0.000761652629061671,0.137000417923938,0.0031219405872619,0.332626873941083,0.346793050922584,"early"
11,2019-03-18,0,NA,NA,NA,NA,NA,6,0.430352386642998,54.3151022610207,0.00660658415650114,1.23261392196733,0.0190691188034913,NA,NA,NA,NA,NA,NA,0.349138022030555,"early"
12,2019-03-19,3,0.546354427933693,69.4663359010874,0.00777979190295959,1.45938881238302,0.0207810447203685,6,0.419894030993061,53.8547418033255,0.00636965398962143,1.19400524889959,0.0182235230661687,0.126460396940632,15.6115940977619,0.00141013791333817,0.265383563483426,0.00255752165419984,0.374372081859089,0.351668496750781,"early"
13,2019-03-20,0,NA,NA,NA,NA,NA,6,0.419894030993061,53.8547418033255,0.00636965398962143,1.19400524889959,0.0182235230661687,NA,NA,NA,NA,NA,NA,0.351668496750781,"early"
14,2019-03-21,11,0.24019092456861,36.3807599271486,0.00421247363702875,0.695414097471671,0.0121951644063435,7,0.42617477655439,53.4975010411714,0.0067788766008735,1.22694258120994,0.0196720257573401,-0.18598385198578,-17.1167411140228,-0.00256640296384475,-0.531528483738268,-0.0074768613509966,0.345392659484293,0.34734696071443,"recov2"
15,2019-03-22,0,NA,NA,NA,NA,NA,6,0.401203820801263,52.006736881918,0.00637960885393876,1.1592289068872,0.0186158939866531,NA,NA,NA,NA,NA,NA,0.346095424654815,"recov2"
16,2019-03-23,0,NA,NA,NA,NA,NA,5,0.417220167988031,52.6408875704998,0.0064029825622251,1.20284761556939,0.018668841181657,NA,NA,NA,NA,NA,NA,0.346860369166989,"recov2"
17,2019-03-24,0,NA,NA,NA,NA,NA,5,0.429492164691861,53.5190935802924,0.00658415077765474,1.22873442270022,0.0190039885024359,NA,NA,NA,NA,NA,NA,0.349540272297431,"recov2"
18,2019-03-25,7,0.59008726477623,71.4229801824915,0.00824216984684028,1.62671316521508,0.0227210533151186,6,0.425148882033286,52.7484677867574,0.006849068279088,1.22429292624807,0.0198953685032994,0.164938382742943,18.6745123957341,0.00139310156775229,0.402420238967018,0.00282568481181918,0.362748195191627,0.347260751833457,"recov2"
19,2019-03-26,707,0.509071254848352,59.6860947422964,0.00839240778421775,1.46516048243398,0.0241513152459632,6,0.400428350929564,49.5746982698212,0.00685557906541643,1.18381846795242,0.0204299563871877,0.108642903918788,10.1113964724752,0.00153682871880132,0.281342014481561,0.00372135885877544,0.347450849890971,0.338251481768282,"recov2"
20,2019-03-27,250,0.472625894881785,55.8333566927626,0.00835502751567084,1.40517964157462,0.0248368162820247,5,0.409476263718779,50.0464375294847,0.00801075025899821,1.22088010926757,0.0239007527412316,0.0631496311630056,5.78691916327788,0.000344277256672632,0.184299532307053,0.000936063540793088,0.336345532555658,0.335394327920071,"recov2"
21,2019-03-28,33,0.387117118320682,50.6099590901212,0.00768847227675094,1.18081736293706,0.0234489818845635,5,0.450883945955512,52.0511555928491,0.00863014622406584,1.31990517193471,0.0253370146559758,-0.0637668276348305,-1.44119650272793,-0.000941673947314902,-0.139087808997648,-0.00188803277141226,0.327838267348814,0.341603287526035,"recov3"
22,2019-03-29,0,NA,NA,NA,NA,NA,6,0.45596449238923,52.1644502190709,0.00863072447897388,1.32847578600065,0.0252131766524379,NA,NA,NA,NA,NA,NA,0.343223788641192,"recov3"
23,2019-03-30,2,0.463473811745644,70.2712926607259,0.00655030039586557,1.25713694095612,0.0177668528243447,6,0.435022634418381,51.0763442200543,0.00829254009373203,1.25764789595977,0.0240349263266334,0.0284511773272629,19.1949484406717,-0.00174223969786646,-0.000510955003655056,-0.00626807350228864,0.36867408525371,0.345901770929608,"recov3"
24,2019-03-31,49,0.401237074133693,53.3706078981813,0.00725652542840852,1.14147929908062,0.0206448931235028,7,0.418164904183968,50.5877309427046,0.00801291949960471,1.2157357535977,0.023354626307716,-0.016927830050275,2.78287695547679,-0.000756394071196185,-0.0742564545170878,-0.00270973318421323,0.351506220442948,0.343960357295161,"recov3"
25,2019-04-01,647,0.450124496631497,52.8092984561276,0.00849413705077984,1.32883053889046,0.0250708168207049,7,0.418164904183968,50.5877309427046,0.00801291949960471,1.2157357535977,0.023354626307716,0.0319595924475291,2.22156751342309,0.000481217551175136,0.113094785292758,0.00171619051298886,0.338737320868122,0.343960357295161,"recov3"
26,2019-04-02,125,0.432934687376022,54.3420264007061,0.0080074645592357,1.31777059841156,0.0243726174153827,6,0.420003111619768,50.4814673239033,0.00806360516499014,1.22322375660438,0.0235536552492937,0.012931575756254,3.86055907680285,-5.61406057544445e-05,0.0945468418071804,0.000818962166089055,0.328535701052886,0.343357549550607,"recov3"
27,2019-04-03,0,NA,NA,NA,NA,NA,6,0.413514842094785,50.5517426779094,0.00777681658311172,1.19286765785086,0.0225046192499268,NA,NA,NA,NA,NA,NA,0.346656093300239,"recov3"
