"rel","date","n","sif","nirvr","phif","sif_raw","phif_raw","clim_n","sif.clim","nirvr.clim","phif.clim","sif_raw.clim","phif_raw.clim","sif_anom","nirvr_anom","phif_anom","sif_raw_anom","phif_raw_anom","dcf","dcf.clim","window"
-14,2019-11-25,1163,0.192123373343944,19.3650429448263,0.00965970440646408,0.527585938588849,0.0265195608059827,21,0.144637974794554,18.0495901036688,0.00736177784281176,0.37829412801736,0.0192805590761128,0.0474853985493898,1.31545284115747,0.00229792656365232,0.14929181057149,0.00723900172986991,0.364155598721646,0.382342637863828,"baseline"
-13,2019-11-26,52,0.398421216326264,28.1422502752147,0.0137748118260883,0.937343051227239,0.0325386034440034,22,0.149856196255027,18.2904243763276,0.00753120575478983,0.391751175346844,0.0197151225127873,0.248565020071237,9.85182589888711,0.00624360607129843,0.545591875880395,0.0128234809312161,0.425053789863403,0.382529027825761,"baseline"
-12,2019-11-27,554,0.368684613621215,32.0434383712274,0.0112068431902073,0.89708944625349,0.0272850189406899,23,0.149843181755958,18.7493555891712,0.00727942660753195,0.392349841400218,0.0190371025145991,0.218841431865257,13.2940827820562,0.00392741658267535,0.504739604853272,0.00824791642609079,0.410978654537684,0.381912176187451,"baseline"
-11,2019-11-28,2240,0.286716808421574,26.9500612441957,0.0102558399851741,0.733537022629288,0.0262240784289067,24,0.161691233975305,18.6593925081374,0.00812290134366638,0.424428020843333,0.0212927533820986,0.125025574446269,8.29066873605835,0.00213293864150775,0.309109001785955,0.00493132504680812,0.390868899014623,0.380962674552041,"baseline"
-10,2019-11-29,2645,0.240983486908293,23.4483606346173,0.00993987706788211,0.638910629654335,0.0263331605879853,26,0.167921064138081,18.7061945184812,0.00855218519875506,0.444150511538465,0.0226075950715074,0.0730624227702123,4.74216611613606,0.00138769186912705,0.19476011811587,0.00372556551647788,0.377178709702593,0.378072432150151,"baseline"
-9,2019-11-30,541,0.28138468734784,22.7508067746924,0.0121706813560839,0.76890266302701,0.0332340028418105,26,0.159085347360518,18.6441279044644,0.00804354212594537,0.419282352033256,0.0211769187143332,0.122299339987322,4.10667887022798,0.00412713923013849,0.349620310993754,0.0120570841274773,0.365956187796368,0.379422951118867,"baseline"
-8,2019-12-01,282,0.303064759601079,25.5618087917201,0.0121365072906069,0.832922574089748,0.0335594839088035,27,0.163168750209174,19.1295503974036,0.00794482020465124,0.428687880723322,0.0208799377615118,0.139896009391905,6.43225839431654,0.00419168708595568,0.404234693366425,0.0126795461472917,0.363857060702528,0.380623660118081,"baseline"
-7,2019-12-02,545,0.366812204514254,34.1351035541364,0.0104002480259684,0.879719305777102,0.0249619049620214,27,0.166943555275876,19.4604026195801,0.00787162114686051,0.438687533924449,0.0206776418563278,0.199868649238378,14.6747009345564,0.00252862687910784,0.441031771852653,0.00428426310569364,0.416965050221593,0.380552311989396,"pre7"
-6,2019-12-03,1469,0.361495861986023,35.2734766942718,0.00982391079989295,0.910823730586719,0.0247750721825542,27,0.174348727948921,19.5873866690353,0.00833249051254841,0.457935396215249,0.0219471861448603,0.187147134037102,15.6860900252365,0.00149142028734454,0.45288833437147,0.00282788603769385,0.396888936735499,0.380727782542867,"pre7"
-5,2019-12-04,4753,0.272239992357082,25.3407721403676,0.0103188320943021,0.711317649503052,0.0269556254069658,27,0.189876454046445,20.2253779131239,0.00888166146069463,0.502664599790049,0.0235784048085943,0.0823635383106376,5.11539422724368,0.00143717063360742,0.208653049713003,0.00337722059837151,0.38272632845154,0.377739857005549,"pre7"
-4,2019-12-05,5070,0.257552472221497,23.7040918474297,0.0106735932839337,0.698493608068685,0.0289309966636498,27,0.183675396060639,20.114329517703,0.00853736085622346,0.485449407641699,0.0226122391591801,0.0738770761608581,3.58976232972666,0.00213623242771025,0.213044200426986,0.00631875750446971,0.368725596406848,0.378361561821508,"pre7"
-3,2019-12-06,1298,0.269819158749588,23.9860916983981,0.0114715249063542,0.751733330826064,0.0319380939238813,26,0.195222596247347,20.3888302649148,0.00896608767472039,0.511581032025454,0.0235896944990189,0.0745965625022412,3.59726143348329,0.00250543723163383,0.24015229880061,0.00834839942486242,0.358929353914758,0.381606400601721,"pre7"
-2,2019-12-07,209,0.431268300248408,35.2534155441582,0.0115184992475224,1.03159291163515,0.027531534153982,25,0.197750866762636,21.1040217095118,0.00848560687286287,0.518570590022416,0.022386133102537,0.233517433485772,14.1493938346464,0.0030328923746595,0.513022321612731,0.00514540105144492,0.418060550226947,0.381338376235505,"pre7"
-1,2019-12-08,933,0.459002757380344,37.1242155735601,0.0119807056003621,1.1459302636096,0.0298778245583106,24,0.194236397475781,20.9423949726689,0.0082480930663684,0.50689470148082,0.0216183745569571,0.264766359904564,16.1818206008913,0.00373261253399369,0.63903556212878,0.00825945000135343,0.400550340589241,0.383188849495461,"pre7"
0,2019-12-09,1893,0.25284119912935,25.7367498734533,0.00953069544176817,0.656319874323739,0.0247091416191883,24,0.214985919568371,21.6786762308874,0.009050051459282,0.563724023624945,0.023849639645977,0.0378552795609795,4.0580736425659,0.000480643982486163,0.0925958506987939,0.000859501973211302,0.38524080866799,0.381367319040149,"acute"
1,2019-12-10,237,0.327771893673958,25.7944199936944,0.0131051718928855,0.877803849899269,0.0350501112335318,24,0.225098863373404,21.9441982063883,0.00950134990367195,0.596573213470271,0.0252549271005404,0.102673030300554,3.85022178730604,0.00360382198921351,0.281230636428998,0.00979518413299139,0.373399927229267,0.377319762756363,"acute"
