"event","window","signal","n_cells","raw_mean","demeaned_mean","demeaned_median","pct_suppressed","min","max"
"CHALANE_2020","baseline","sif",289,0.15185,0,-0.03111,55,-0.4458,0.90675
"CHALANE_2020","baseline","nirvr",289,10.57197,0,-1.18552,52.9,-20.6354,38.90432
"CHALANE_2020","baseline","phif",289,0.00173,0,-0.00034,52.2,-0.01068,0.01248
"CHALANE_2020","pre7","sif",802,0.18792,0.03607,0.02016,45.6,-0.42496,0.67677
"CHALANE_2020","pre7","nirvr",802,14.91362,4.34165,3.1229,35.9,-20.10126,42.45009
"CHALANE_2020","pre7","phif",802,0.00126,-0.00046,-0.00054,57.4,-0.00884,0.00932
"CHALANE_2020","acute","sif",58,0.022,-0.12985,-0.15084,74.1,-0.84525,0.33859
"CHALANE_2020","acute","nirvr",58,5.07619,-5.49577,-5.14367,74.1,-34.82122,20.28287
"CHALANE_2020","acute","phif",58,-0.00014,-0.00187,-0.00229,70.7,-0.01228,0.00753
