"rel","date","n","sif","nirvr","phif","clim_n","sif.clim","nirvr.clim","phif.clim","sif_anom","nirvr_anom","phif_anom","window"
-2,2019-12-07,209,0.431268300248408,35.2534155441582,0.0115184992475224,25,0.197750866762636,21.1040217095118,0.00848560687286287,0.233517433485772,14.1493938346464,0.0030328923746595,"pre7"
-1,2019-12-08,933,0.459002757380344,37.1242155735601,0.0119807056003621,24,0.194236397475781,20.9423949726689,0.0082480930663684,0.264766359904564,16.1818206008913,0.00373261253399369,"pre7"
0,2019-12-09,1893,0.25284119912935,25.7367498734533,0.00953069544176817,24,0.214985919568371,21.6786762308874,0.009050051459282,0.0378552795609795,4.0580736425659,0.000480643982486163,"acute"
1,2019-12-10,237,0.327771893673958,25.7944199936944,0.0131051718928855,24,0.225098863373404,21.9441982063883,0.00950134990367195,0.102673030300554,3.85022178730604,0.00360382198921351,"acute"
2,2019-12-11,833,0.343694396621809,25.9423481092579,0.0132381144059012,24,0.236346915382073,22.4965339234409,0.00981472770867885,0.107347481239737,3.44581418581696,0.00342338669722235,"acute"
3,2019-12-12,10,0.22686672648415,20.792293686451,0.00986335970216585,24,0.241493247162153,23.2873463689167,0.00957058384015641,-0.0146265206780036,-2.49505268246564,0.000292775862009435,"acute"
4,2019-12-13,3,0.413850088914235,34.287402076218,0.0118847543453675,24,0.229732505390441,23.2265297133358,0.00899824696802426,0.184117583523794,11.0608723628822,0.00288650737734324,"acute"
5,2019-12-14,979,0.500567549296661,36.754861618294,0.0133508364418021,24,0.250241434036413,24.0749709380461,0.00973192200001924,0.250326115260248,12.6798906802479,0.0036189144417829,"acute"
6,2019-12-15,2082,0.373475298080206,28.6152903165751,0.0128178895960914,25,0.251202672474975,24.7822500234065,0.00956759135228521,0.122272625605231,3.83304029316867,0.00325029824380622,"acute"
7,2019-12-16,2788,0.339258569596039,27.8865512471583,0.0120039708687006,26,0.2579622734947,25.2462601786865,0.00974289042252317,0.0812962961013389,2.64029106847184,0.00226108044617743,"early"
8,2019-12-17,52,0.421117354041109,30.3277687366753,0.014457388765451,26,0.287033641008976,26.7229343099143,0.0101660583021803,0.134083713032133,3.60483442676101,0.00429133046327069,"early"
