"rel","date","n","sif","nirvr","phif","clim_n","sif.clim","nirvr.clim","phif.clim","sif_anom","nirvr_anom","phif_anom","window"
16,2021-01-16,0,NA,NA,NA,9,0.266702163828747,32.6340780788953,0.00787372913340935,NA,NA,NA,"recov2"
17,2021-01-17,0,NA,NA,NA,9,0.282449866184874,33.7451485315471,0.00809952789450509,NA,NA,NA,"recov2"
18,2021-01-18,0,NA,NA,NA,9,0.292697714084809,34.9027284346295,0.00815004973185371,NA,NA,NA,"recov2"
19,2021-01-19,0,NA,NA,NA,9,0.297048809500846,35.6356569973852,0.00808943851740846,NA,NA,NA,"recov2"
20,2021-01-20,0,NA,NA,NA,9,0.278672220139155,35.6465795205639,0.00748842253573726,NA,NA,NA,"recov2"
21,2021-01-21,0,NA,NA,NA,9,0.270054186351415,35.3626803126942,0.00732465105361371,NA,NA,NA,"recov3"
22,2021-01-22,0,NA,NA,NA,9,0.264789184476871,35.0723359173805,0.00728393017132757,NA,NA,NA,"recov3"
23,2021-01-23,0,NA,NA,NA,9,0.246743416788745,34.6848737006508,0.00681375125010882,NA,NA,NA,"recov3"
24,2021-01-24,0,NA,NA,NA,9,0.245817808275041,34.5855520847077,0.00676572275908876,NA,NA,NA,"recov3"
25,2021-01-25,0,NA,NA,NA,9,0.25247620085296,34.9852988892604,0.00682116570531792,NA,NA,NA,"recov3"
26,2021-01-26,0,NA,NA,NA,9,0.243951529279983,34.6163994390332,0.00663570983797027,NA,NA,NA,"recov3"
27,2021-01-27,0,NA,NA,NA,9,0.248713290742479,34.836671087244,0.00672663037696229,NA,NA,NA,"recov3"
